accepted_at,created_at,current_state,deadline,description,estimate,id,kind,labels,name,owned_by_id,owner_ids,project_id,requested_by_id,story_type,updated_at,url
2015-11-30T18:33:36Z,2015-11-17T23:41:25Z,accepted,,"```
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: (0.000089s) SELECT NULL
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: (0.000843s) DELETE FROM ""deployments_stemcells"" WHERE ((""stemcell_id"" = 9) AND (""deployment_id"" = 23))
D, [2015-11-17 23:37:51 #24981] [] DEBUG -- DirectorJobRunner: Lock renewal thread exiting
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: Deleting lock: lock:deployment:tiny-dummy
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: Deleted lock: lock:deployment:tiny-dummy
I, [2015-11-17 23:37:51 #24981] [task:20273]  INFO -- DirectorJobRunner: sending update deployment error event
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: SENT: hm.director.alert {""id"":""ab8363af-b47a-4c24-8213-b013979a3d91"",""severity"":3,""title"":""director - error during update deployment"",""summary"":""Error during update deployment for 'tiny-dummy' against Director 'f976642f-ade0-4d68-8660-2bba6817f10f': #<NoMethodError: undefined method `credentials' for nil:NilClass>"",""created_at"":1447803471}
E, [2015-11-17 23:37:51 #24981] [task:20273] ERROR -- DirectorJobRunner: undefined method `credentials' for nil:NilClass
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/agent_client.rb:30:in `with_vm'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/disk_manager.rb:215:in `agent'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/disk_manager.rb:211:in `disks'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/disk_manager.rb:178:in `unmount'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/disk_manager.rb:104:in `unmount_disk_for'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/instance_updater.rb:69:in `update'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/job_updater.rb:100:in `block (2 levels) in update_instance'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh_common-1.0000.0/lib/common/thread_formatter.rb:49:in `with_thread_name'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/job_updater.rb:98:in `block in update_instance'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/event_log.rb:97:in `call'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/event_log.rb:97:in `advance_and_track'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/job_updater.rb:97:in `update_instance'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh-director-1.0000.0/lib/bosh/director/job_updater.rb:91:in `block (2 levels) in update_instances'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh_common-1.0000.0/lib/common/thread_pool.rb:77:in `call'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh_common-1.0000.0/lib/common/thread_pool.rb:77:in `block (2 levels) in create_thread'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh_common-1.0000.0/lib/common/thread_pool.rb:63:in `loop'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/bosh_common-1.0000.0/lib/common/thread_pool.rb:63:in `block in create_thread'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/logging-1.8.2/lib/logging/diagnostic_context.rb:323:in `call'
/var/vcap/packages/director/gem_home/ruby/2.1.0/gems/logging-1.8.2/lib/logging/diagnostic_context.rb:323:in `block in create_with_logging_context'
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: (0.008237s) SELECT NULL
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: (0.000058s) BEGIN
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: (0.000201s) UPDATE ""tasks"" SET ""state"" = 'error', ""timestamp"" = '2015-11-17 23:37:51.217958+0000', ""description"" = 'create deployment', ""result"" = 'undefined method `credentials'' for nil:NilClass', ""output"" = '/var/vcap/store/director/tasks/20273', ""checkpoint_time"" = '2015-11-17 23:37:50.804463+0000', ""type"" = 'update_deployment', ""username"" = 'admin' WHERE (""id"" = 20273)
D, [2015-11-17 23:37:51 #24981] [task:20273] DEBUG -- DirectorJobRunner: (0.000679s) COMMIT
I, [2015-11-17 23:37:51 #24981] []  INFO -- DirectorJobRunner: Task took 0.425420936 seconds to process.
```",,108398600,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",running bosh deploy after a stop results in a nil error,344.0,"[344, 1550486, 353433]",956238,81882,bug,2015-11-30T18:33:36Z,https://www.pivotaltracker.com/story/show/108398600
2015-11-30T18:37:03Z,2015-11-23T22:18:18Z,accepted,,Dynamic networks do not allow the key `az` when subnets are present. It should not allow the key azs either.,,108815764,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",dynamic networks should not allow the key `azs` on network level,344.0,[344],956238,344,bug,2015-11-30T18:37:03Z,https://www.pivotaltracker.com/story/show/108815764
2015-11-30T18:41:42Z,2015-11-24T18:37:20Z,accepted,,"my deploy using two stemcells did not record them being used. only first one was shown to be used in bosh deployments output.

i was using stemcells and vm_type.",,108884580,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",bosh deploy should result in used stemcells marked as such,344.0,[344],956238,81882,bug,2015-11-30T18:41:42Z,https://www.pivotaltracker.com/story/show/108884580
2015-12-01T19:53:20Z,2015-12-01T18:42:32Z,accepted,,"the `ifg.cfapps.io` app no longer exists.  
In LA, we use Firefox with these two plugins: 
https://addons.mozilla.org/en-US/firefox/addon/tile-view/
https://addons.mozilla.org/en-US/firefox/addon/menubar-autohide-fixed/?src=api
",,109289216,story,[],fix information radiator,1550486.0,[1550486],956238,119,chore,2015-12-01T19:53:20Z,https://www.pivotaltracker.com/story/show/109289216
2015-12-01T21:47:05Z,2015-11-30T23:33:48Z,accepted,,http://www.ubuntu.com/usn/usn-2821-1/,1.0,109218492,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}]",bump ubuntu for USN-2821-1: GnuTLS vulnerability,344.0,[344],956238,81882,feature,2015-12-01T21:49:03Z,https://www.pivotaltracker.com/story/show/109218492
2015-12-01T21:52:38Z,2015-11-30T17:45:30Z,accepted,,"Ubuntu 14.04 LTS:
  dpkg                            1.17.5ubuntu5.5",1.0,109185276,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}]",bump ubuntu for [USN-2820-1] dpkg vulnerability,344.0,[344],956238,81882,feature,2015-12-01T21:52:38Z,https://www.pivotaltracker.com/story/show/109185276
2015-12-03T01:38:24Z,2015-11-16T20:03:29Z,accepted,,pivotal-cf-experimental/tmp-bosh-cf-mysql-release,2.0,108265920,story,"[{'name': '[tor]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-08-21T17:07:11Z', 'id': 12559832, 'updated_at': '2015-08-21T17:07:11Z'}]",finish tmp cf mysql release to use links/az/etc.,948679.0,"[948679, 659629, 1169826]",956238,81882,feature,2015-12-03T01:38:25Z,https://www.pivotaltracker.com/story/show/108265920
2015-12-03T01:38:34Z,2015-11-09T20:02:07Z,accepted,,"expect that data is still there (persistent disks are not lost)

- deploy old cf with old manifest
- make sure cats pass
- change old manifest to use new features (cloud-config, azs without links,  migrated_from)
- make sure cats pass",4.0,107752912,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}, {'name': '[tor]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-08-21T17:07:11Z', 'id': 12559832, 'updated_at': '2015-08-21T17:07:11Z'}]",migrate old cf manifest to new manifest,353433.0,"[353433, 631325, 1233340]",956238,81882,feature,2015-12-03T01:38:34Z,https://www.pivotaltracker.com/story/show/107752912
2015-12-03T01:38:36Z,2015-11-20T21:49:10Z,accepted,,"bump stemcell version in manifest and do bosh deploy. current code for some reason doesnt recreate vms. somehow also bosh deployments doesnt show any used stemcells.

i was using stemcells section and vm_types.",,108654084,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",bumping stemcell version should recreate vms,344.0,"[344, 1426194, 659629]",956238,81882,bug,2015-12-03T01:38:36Z,https://www.pivotaltracker.com/story/show/108654084
2015-12-03T01:38:47Z,2015-11-18T01:16:36Z,accepted,,"Review the results at https://github.com/pivotal-cf-experimental/bosh-manual-fuzz-testing/tree/master/successful_deployments.

Check the subdirs that are today's date. Look, it's totally boring and you don't need to review the individual files. Rest assured that we have done the work in the tradition of the fine, Old World craftsmanship which you have come to expect from us.",1.0,108403406,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",manual fuzz: orphaned disks,353433.0,"[353433, 1017727]",956238,553935,feature,2015-12-03T01:38:47Z,https://www.pivotaltracker.com/story/show/108403406
2015-12-03T01:45:44Z,2015-12-01T01:03:11Z,accepted,,,,109223850,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",When not using cloud config director should not reserve same IP for different VMs,553935.0,"[553935, 1868036]",956238,1750722,bug,2015-12-03T01:45:44Z,https://www.pivotaltracker.com/story/show/109223850
2015-12-03T18:45:02Z,2015-11-19T22:26:36Z,accepted,,"https://github.com/cloudfoundry/bosh/pull/1028
",0.0,108577924,story,"[{'name': 'pull-request', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-13T17:49:44Z', 'id': 7458340, 'updated_at': '2014-01-13T17:49:44Z'}]",cloudfoundry/bosh #1028: Add source into the payload of notifier,81882.0,[81882],956238,1524644,feature,2015-12-03T18:45:11Z,https://www.pivotaltracker.com/story/show/108577924
2015-12-03T18:48:53Z,2015-11-24T23:38:39Z,accepted,,https://github.com/cloudfoundry/bosh/pull/1039,2.0,108907938,story,"[{'name': 'pull-request', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-13T17:49:44Z', 'id': 7458340, 'updated_at': '2014-01-13T17:49:44Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': '[tor]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-08-21T17:07:11Z', 'id': 12559832, 'updated_at': '2015-08-21T17:07:11Z'}]",pull in photon stemcell rename,659629.0,"[659629, 1233340]",956238,81882,feature,2015-12-03T18:48:53Z,https://www.pivotaltracker.com/story/show/108907938
2015-12-03T19:25:51Z,2015-11-25T01:25:42Z,accepted,,"- deleting jobs
- adding jobs
- reordering same jobs",2.0,108913634,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",auto fuzz: order of jobs,553935.0,"[553935, 659629]",956238,81882,feature,2015-12-03T19:25:51Z,https://www.pivotaltracker.com/story/show/108913634
2015-12-03T19:25:56Z,2015-11-16T19:52:22Z,accepted,,- vm types vs stemcells vs resource pools,2.0,108264798,story,"[{'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",auto fuzz: vms,553935.0,"[553935, 1868036]",956238,81882,feature,2015-12-03T19:25:56Z,https://www.pivotaltracker.com/story/show/108264798
2015-12-03T21:35:29Z,2015-11-09T18:53:30Z,accepted,,"e.g.:

- Concourse pipeline could listen for certain file paths / sha diffs, etc. 
- Concourse pipeline could update os_image_version.json with new S3 keys, and OS_IMAGES.md with description from Tracker story and S3 keys.
",,107745646,story,"[{'name': 'build-pair', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-05-21T23:13:09Z', 'id': 11746952, 'updated_at': '2015-05-21T23:13:09Z'}, {'name': 'ci', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T20:34:18Z', 'id': 7034568, 'updated_at': '2013-11-14T20:34:18Z'}]",Review OS image building for more automation opportunities,1550486.0,[1550486],956238,1550486,chore,2015-12-03T21:35:29Z,https://www.pivotaltracker.com/story/show/107745646
2015-12-04T00:49:13Z,2015-09-16T22:18:39Z,accepted,,"copy bosh-aws-cpi pipeline 
cross-pair with cpi team?",,103551020,story,"[{'name': 'aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-07-31T04:33:45Z', 'id': 9082176, 'updated_at': '2014-07-31T04:33:45Z'}, {'name': 'az', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:08Z', 'id': 11514476, 'updated_at': '2015-04-27T17:32:08Z'}]",run aws ubuntu bats for global-net branch in ci,1017727.0,"[1017727, 1750722]",956238,81882,chore,2015-12-05T00:54:37Z,https://www.pivotaltracker.com/story/show/103551020
2015-12-04T08:13:12Z,2015-11-11T23:24:47Z,accepted,,,0.0,107958688,story,"[{'name': 'bosh-lite', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-05-02T18:30:55Z', 'id': 8346944, 'updated_at': '2014-05-02T18:30:55Z'}]",make sure resolvconf -u works on bosh-lite stemcells,81882.0,[81882],956238,81882,feature,2015-12-04T08:13:12Z,https://www.pivotaltracker.com/story/show/107958688
2015-12-04T20:09:47Z,2015-11-17T23:52:46Z,accepted,,"similar to what we did for bosh stop (https://www.pivotaltracker.com/story/show/100244046)
note that maria's pair did some minor changes before merging it in",2.0,108399300,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': '[rus]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-10-12T06:39:14Z', 'id': 13012714, 'updated_at': '2015-10-12T06:39:14Z'}]",bosh start/restart/recreate should allow to start/restart/recreate full deployment,1783496.0,"[1783496, 1778582]",956238,81882,feature,2015-12-04T20:09:57Z,https://www.pivotaltracker.com/story/show/108399300
2015-12-07T19:28:26Z,2015-11-24T01:16:08Z,accepted,,i suspect it has something to do with untarring on michael's system. it appears that we dont check for exit code on tar in https://github.com/cloudfoundry/bosh/blob/master/bosh_cli/lib/cli/release_tarball.rb#L40-L52 (system returns bool). stacktrace attached...,,108826704,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': '[tor]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-08-21T17:07:11Z', 'id': 12559832, 'updated_at': '2015-08-21T17:07:11Z'}]",uploading release should not fail,948679.0,"[948679, 1169826, 631325]",956238,81882,bug,2015-12-07T19:28:26Z,https://www.pivotaltracker.com/story/show/108826704
2015-12-07T21:19:51Z,2015-07-13T19:42:41Z,accepted,,"Files from shared library directories are loaded into the address space of processes (including privileged ones) or of the kernel itself at runtime. Proper ownership is necessary to protect the integrity of the system.
---
None
---
SV-50266r1_rule
---
F-43411r1_fix
---
System-wide shared library files, which are linked to executables during process load time or run time, are stored in the following directories by default: 

/lib
/lib64
/usr/lib
/usr/lib64

If any file in these directories is found to be owned by a user other than root, correct its ownership with the following command: 

# chown root [FILE]
---
C-46021r1_chk
---
System-wide shared library files, which are linked to executables during process load time or run time, are stored in the following directories by default: 

/lib
/lib64
/usr/lib
/usr/lib64


Kernel modules, which can be added to the kernel during runtime, are stored in ""/lib/modules"". All files in these directories should not be group-writable or world-writable.  To find shared libraries that are not owned by ""root"", run the following command for each directory [DIR] which contains shared libraries: 

$ find -L [DIR] \! -user root


If any of these files are not owned by root, this is a finding.",1.0,98978144,story,"[{'name': 'merge', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-09-22T00:32:04Z', 'id': 12828478, 'updated_at': '2015-09-22T00:32:04Z'}, {'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38466] [medium] Library files must be owned by root.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-12-07T21:19:52Z,https://www.pivotaltracker.com/story/show/98978144
2015-12-07T21:20:11Z,2015-07-13T19:42:42Z,accepted,,"System binaries are executed by privileged users as well as system services, and restrictive permissions are necessary to ensure that their execution of these programs cannot be co-opted.
---
None
---
SV-50272r1_rule
---
F-43417r1_fix
---
System executables are stored in the following directories by default: 

/bin
/usr/bin
/usr/local/bin
/sbin
/usr/sbin
/usr/local/sbin

If any file [FILE] in these directories is found to be owned by a user other than root, correct its ownership with the following command: 

# chown root [FILE]
---
C-46027r1_chk
---
System executables are stored in the following directories by default: 

/bin
/usr/bin
/usr/local/bin
/sbin
/usr/sbin
/usr/local/sbin

All files in these directories should not be group-writable or world-writable. To find system executables that are not owned by ""root"", run the following command for each directory [DIR] which contains system executables: 

$ find -L [DIR] \! -user root


If any system executables are found to not be owned by root, this is a finding.",1.0,98978210,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38472] [medium] All system command files must be owned by root.,1495236.0,"[1495236, 1386874]",956238,81882,feature,2015-12-07T21:20:11Z,https://www.pivotaltracker.com/story/show/98978210
2015-12-07T21:20:13Z,2015-07-13T19:42:41Z,accepted,,"Files from shared library directories are loaded into the address space of processes (including privileged ones) or of the kernel itself at runtime. Restrictive permissions are necessary to protect the integrity of the system.
---
None
---
SV-50265r3_rule
---
F-43409r2_fix
---
System-wide shared library files, which are linked to executables during process load time or run time, are stored in the following directories by default: 

/lib
/lib64
/usr/lib
/usr/lib64

If any file in these directories is found to be group-writable or world-writable, correct its permission with the following command: 

# chmod go-w [FILE]
---
C-46019r4_chk
---
System-wide shared library files, which are linked to executables during process load time or run time, are stored in the following directories by default: 

/lib
/lib64
/usr/lib
/usr/lib64


Kernel modules, which can be added to the kernel during runtime, are stored in ""/lib/modules"". All files in these directories should not be group-writable or world-writable. To find shared libraries that are group-writable or world-writable, run the following command for each directory [DIR] which contains shared libraries: 

$ find -L [DIR] -perm /022 -type f


If any of these files (excluding broken symlinks) are group-writable or world-writable, this is a finding.",1.0,98978146,story,"[{'name': 'merge', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-09-22T00:32:04Z', 'id': 12828478, 'updated_at': '2015-09-22T00:32:04Z'}, {'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38465] [medium] Library files must have mode 0755 or less permissive.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-12-07T21:20:13Z,https://www.pivotaltracker.com/story/show/98978146
